fraudulent,full_description
0,retail sale associate great place start career we can pleasanton 0 0 justipher inc company two franchise concept plato closet pleasanton fastsign oakland independently own believe continuous education share knowledge key thrive professionally personally employee development key success url 8e17c6efc36e8010621e9fcd6c0000c2f2d4db52e0e8f273c0dd4d2990e0c06e url a3977ef9eddcfd689e75d939303b83fdbfece00632908d202388ed29b071aaa7 url 09907fc1cef42ce536964132d25f33acd5a7be4b4c62c42608e3b0efa05349d7 ref yahoo url a2adbf0b0fd5bd91510ab7c6ce06ccf24cc9484f975fa8a0318460b5e708cece page url d5c769e65a06e558fe050403819ee8c3f285b099c6999526a7b6dad4877f0035 url c490284b33144258b577248d7c9413aa535facc625466b0c957983445ead43f8 url 6360cc42e41c19f3abe3ee08c76bcb2b84257f5e8c7655dca5a54f9f5b710eba url 2968f8f9f487b52d32056c7ce0eedb6503e4381fea594355155b87d9bdc065fa plato closet premier choice shop savvy teen young adult large recycle retail store specialize clothe teen twenty something buy sell late look gently use clothing accessory hot brand name designer girl guy unique recycling retail store specialize hot name brand casual wear buy sell late look gently use clothing accessory girl guy go friend closet look check person shoe say yes date know amp f lei ae stand enjoy work alongside like minded interesting fun people like get great discount cool stuff answer yes question encourage continue online application plato closet equal opportunity employer recruit hire qualified candidate without regard race religion sex sexual orientation age national origin ancestry citizenship disability veteran status plato closet pleasanton hire sale associate location sale associate help promote aspect business include buy sell pricing merchandising promote high level customer service ensure customer help enthusiastic timely knowledgeable manner addition sale associate help store management daily store operation include buy use merchandise strong basic math skill attention detail must ideal candidate position previous retail experience similar product line prove customer service skill engage upbeat personality exceptional communication interpersonal skill must sale goal drive work well team member operate computerized sale terminal accuracy responsiblitie include limited greet customer immediately determine need handle transaction professional enthusiastic manner become familiar product brand price make recommendation product include feature benefit suit customer need assist customer find clothing shoe purse accessory match style invite customer return store buy sell trade promote image store concept eventual buyer price ticket item appropriately base pricing buying guideline restock store follow merchandising plan maintain store display follow store housekeeping maintenance standard procedure develop proficiency operate computerize pos sale tracking system sale transaction buy return etc achieve personal store sale goal apply sound customer service sale protocol high energy high standard fast pace energetic environmentgreat co workersemployee discountsflexible hour part time entry level high school equivalent retail customer service plato closet pleasanton
0,purchase agent we wi franksville 45000 63000 dairy food beverage processor work within one complex competitive precision drive industry need partner rely address operational issue w sprinkman provide system design engineering installation well stainless steel manufacturing maintenance servicing equipment 80 year secret foundation core longevity incredibly talented dedicated staff sale service concept installation w sprinkman design build install stainless steel processing system dairy food beverage industry rapidly grow organization tank opportunity enthusiastic team orient people passion delight customer look field service coordinator responsible aspect field service include scope scheduling staffing assignment procurement follow essential duty responsibility include follow verifie purchase requisition compare item request master list clarify unclear item recommend alternative forwards available inventory item verify stock scheduling delivery prepare purchase order verify specification price obtain recommendation supplier substitute item obtain approval requisition department obtain purchase item forward order supplier monitor expedite order verifie receipt item compare item receive item order resolve shipment error supplier authorize payment purchase forward receive documentation keep information accessible sort filing document provide purchase planning control information collect analyze summarize data trend update job knowledge participate educational opportunity accomplish purchase organization mission complete relate result need minimum five year purchase manufacturing environment experience metal fabrication industry strongly preferredhave demonstrate knowledge skill ability perform mention task position offer competitive benefit package health dental vision 401 k disability life insurance also company wide profit sharing program full time associate associate degree mechanical industrial engineering purchasing accounting finance
0,chief office we can san francisco 45000 65000 honeybook imagine event industry building product already change world top event planning celebrity nation well fund grow team 20 passionate create happy customer world inevitably involve lot champagne macaroon always gorgeously design product generate smile honeybook imagine event industry building product already change world top event planning celebrity nation grow team 14 passionate create happy customer world inevitably involve lot champagne macaron always gorgeously design product generate smile recent growth search chief office part admin part hr full time chief vibe officer look someone special resourceful creative always look new project wants always make honeybook well place work next level learning opportunity also help craft initial hr recruit good practice manage function typical day might include plan event conference travelmanage common area office supply vendor perksgeneral hr recruiting function search screen candidate scheduling interview run onboarde new employee include equipment purchase setup well create codify hr policiessupporte ceo team leader different task arisetake care guest client make feel homechief vibe booster charge keep morale planning run team event celebrationsgeneral administrative support staff maintain team calendar manage vendor order supply manage outgoing mail shipment articulate clear communicator professional demeanor awesome attitude want someone bring great energy team office impeccable attention detail smart need self starter self manage proactively anticipate need do next willingness range thing job definition non specialized want someone look many different thing task large smallpassionate startup prior startup experience highly prefer proficiency office productivity software tool mac google app base officeprior experience manage office much prefer ground floor opportunity join small funded grow startuprare access insight event industrybeautiful sun fill office soma right next cal traina great people first work culturefun interesting teammate work withadvancement opportunitiesa chance work many project expand skill setsfair pay stock option great benefitsapply job full time entry level bachelor degree computer software administrative operation
0,entry level sale marketing rep st louis area us mo st louis 50000 80000 advocate construction come leader disaster recovery industry early 2012 advocate found two individual decide want something well life today idea hard work dedication grow advocate construction team 25 sale professional 3 branch office 3 different state office open soon advocate believe growth entire workforce offer outstanding management training program sale manager provide invaluable tool need successful many year come take part something great encourage apply today advocate difference believe hard work dedication deserve reward provide opportunity every single team member successful home work process deliver top notch product plus exceed commitment service posture take we next level sale revenue look exciting new position opportunity change life well we advocate construction currently expand territory saint louis area due exciting growth look offer outstanding opportunity right person intimidate hard work takes become part company increase sale year year corporate representative help advocate construction mission help homeowner obtain much need repair home experience damage due severe storm little cost advocate construction offer team member opportunity enter management trainee program mtp offer outstanding focus sale business management education invaluable training enable acquire impressive skill set lead senior management earn sustainable income many year come seek long term career unlimited potential interested become corporate representative invite contact we via email resume introduction right person outstanding opportunity basic requirement ability effectively communicate english person well phone email ability present pitch deliver brief customer orientation person consistent basis ability work minimal supervision pay training complete must pleasant energetic empathic demeanor must able work secure canvass area foot must neat ability represent company applicant experience service sale industry highly consider general experience require enjoy help speak people offer hard work excellent compensation package secure guarantee high earning second week work weekly compensation payout first two week employment excellent new employee training boarding orientation truck rental assistance program performer month many incentive program relax comfortable work environment casual business dress dedicated support team ensure homeowner paperwork complete focus exist new client interaction full time applicable high school equivalent construction sale sale
0,store manager papa john pizza gb abe 15000 20000 take brand food franchise business url 4524df5c91ce800c4ba16ef1406d622db7d51d37105a7fcee27521e61854615e difference want genuinely enjoy workiing experience we hire cheerful honest hard work people treat well offer chance learn develop wherever possible 7 franchise already live young business run people trust focus currently papa john one large pizza company world 4 300 store worldwide deliver well ingredient well pizza rapidly grow uk 200 papa johns outlet uk take brands ltd already operate store aberdeen durham harrogate leed liverpool 30 plan across north england scotland next 2 year plenty opportunity career progression along way business head ex british army major dan wilkinson live young family yorkshire people business though love sell worlld class pizza building team good people crucial success keen support staff well provide great service customer dan celebrate recent opening harrogate papa john franchise local mayor papa john one world big good pizza delivery brand already big success story aberdeen look fresh management talent role ideal energetic upbeat personality look develop skill part global brand suitable candidate may bring previous retail management experience fresh graduate relevant experience look first management position lead diverse busy team thick manage around 20 mostly part time staff crew driver set standard help prepare deliver world class pizza smile management wise control stock cost daily basis always think commercial head manage p amp l planning shift rota maximum efficiencysupervise support guide staffrunne tight operation produce papa john pizza high standard happy work real pace customer quite rightly want pizza treat asap build business grow sale work hard marketing store include use social medium come local initiative drive business forward look well experience supervisory catering work pretty much give need passion amp energyhard work amp reliability honesty amp common senseproven organisational planning skill bright cheerful personalityconfidence experience manage people flexibility availability include evening weekendsmart appearance uniform provide maturity work around hot oven fry food equally important head business demonstrate good numeracy skillsyour ability manage online system datastrong write speak communication skill lot lot offer plenty training help become real success part grow take brand team competitive salary holiday entitlementopportunity learn develop chance career progression franchise operation expandsongoe training include papa john head office responsible employer take brand dedicate well proud bring new career local community full time applicable high school equivalent food beverage customer service aberdeen
0,interview directv sale representative training class start 11 11 2014 us tx corpus christi 45000 67000 argenta field solution value client create income stream sale mechanism focus quality amp number rather number alone paramount foundation foundation people environment train compensation tripod support workforce way believe quality sale believe even quality people environment train compensation setup interview call recruiting department monday friday 9 am 5 pm 361 400 2907 interview sale rep position training class start 11 11 2014 football season upon us corpus christi market require hire 6 new directv sale representative sell hdtv satellite service current sale rep average 985 week october 2014 pay weekly offer management training benefit manager position available corpus christi tx provide tool train highly successful seek top performer step leadership role position sale assistant manager market manager compensation 45k 67k per year entry level weekly pay direct deposit bonus daily weekly amp monthly sale experience prefer ability work high energy team environment goal career orient strong work ethic professional integrity pre employment screen aflac health insurance management training initial amp ongoing vacation amp sick time pay travelapply contact david 361 400 2907 f 9 am 5 pm telemarketing call center position learn argenta field solution visit website url 1d9e75fb4100e4ecdc0d72a1205f398abb97bf07f3018745f8fbcab82dc07ef3 argenta field solution location currently hiring711 n carancahua st suite 1750 corpus christi tx 7840115600 san pedro ave suite 105 san antonio tx 782323463 magic dr suite 252 san antonio tx 782292855 mangum rd suite 417 houston tx 770921100 e nasa pkwy suite 410 houston tx 770589896 bissonnet st suite 454 houston tx 770362201 n collins st suite 252 arlington tx 760114101 mcewen suite 530 dalla tx 75244222 e van buren suite 511 harlingen tx 785501001 10th st suite 201 mcallen tx 785011111 park centre blvd suite 207 miami fl 33169 full time applicable unspecified consumer service sale dtvcc
0,ui designer we boston 48000 60000 rhodecode provide lead source code management solution enterprise power world large organization depend product make software development process flexible collaborative productive amp secure every day million developer project manager qa engineer use innovative software play central role work life company core value question exist open amp deliver absolutely outstanding everyone us expert field expertise work small team gifted player helps achieve team mission everyone take full responsibility work treat respect management remove blocker committee micromanagement focus deliver outstanding help we make world well million people real impact apply today every day million developer project manager qa engineer use rhodecode enterprise play central role professional life get job do want real last impact way million people work willing go extra mile ship outstanding work follow job may something part product team decide usability visual style emotion product user spend day hour front productivity web application main goal provide appeal user interface stand way get thing do still look gorgeous see hundred hour work founder product management early stage product development need able quickly sketch prototype new idea without get lose detail lean approach constant improvement customer feedback must first draft phase finish unleash full creativity provide good possible interface design whichput heart love detail typography margin space color visual design principle minimalism beauty clear emotional statement need create implement ensure principle whole product range public appearance since product fully user centric visual design need support high user experience requirement ux interaction design skill like wireframe balsamiq user scenario site audits strong plus ability implement design html css welcome 5 year design enterprise developer focus web applicationslove minimalism beauty emotionability propose several different design idea quick iteration within give deadlinesability craft choose design unveil real beautyan exceptional eye pixel perfect detailan outstanding body work demonstrate successful delivery innovative interface design solutionsvery good speak amp write englishstrong communication organizational skillsplease send additionally cv online portfolio recent ui ux work include explanation love comprehensive compensation package include stock optionsquiet work environment center bostonflexible work hoursopportunity real impact full time mid senior level bachelor degree computer software design r
0,account executive gb lnd london 0 0 brand say matter people long satisfied simply hear brand message actual experience brand define relevance emotionally socially time buy momentum worldwide help brand imagine create curate manage total brand experience screen watch register pay facebook actual conversation concert go put brand way different entertain integrate sponsorship shopper design technology social promotion pr digital entertainment total brand experience modern consumer quite simply job help brand flourish one global agency within ipg family agency 30 office around world we work together eager invent challenge norm set world fire make possible hire people ravenous ingenuity impatient status quo like good people like really thrill people two thing come together talent experience book big asset talent take seriously part ipg agency network 30 office six continent 2 000 amazingly talente people family work together kind awesome part company work incredible brand include american express coca cola mondelez microsoft walmart william grant amp son join we could member grow team people love imagine concept create sculpt sing emote dream interest client community think special kind call answer momentum seek account executive join team responsible development management uk international partnership programme one big client globally position focus managing support across range partnership provide benefit experience customer area passionate primarily music film fashion art culture account executive look strong committed individual capable activate develop number partnership live entertainment contribute overall success programme ability build positive relationship base strong communication skill essential genuine passion entertainment live event must role experience across music film theatre prefer agency experience excellent client management skill experience proactive diligent drive individual computer presentation skill include excel powerpoint exceptional eye detail organisational skill strong numerical skill brand say matter people long satisfied simply hear brand message actual experience brand define relevance emotionally socially time buy momentum worldwide help brand imagine create curate manage total brand experience screen watch register pay facebook actual conversation concert go put brand way different entertain integrate sponsorship shopper design technology social promotion pr digital entertainment total brand experience modern consumer quite simply job help brand flourish one global agency within ipg family agency 30 office around world we work together eager invent challenge norm set world fire make possible hire people ravenous ingenuity impatient status quo like good people like really thrill people two thing come together talent experience book big asset talent take seriously part ipg agency network 30 office six continent 2 000 amazingly talente people family work together kind awesome part company work incredible brand include american express coca cola mondelez microsoft walmart william grant amp son join we could member grow team people love imagine concept create sculpt sing emote dream interest client community think special kind call answer full time associate bachelor degree marketing advertising marketing client service
0,store manager papa john pizza gb lds meanwood 16000 19000 take brand food franchise business url 4524df5c91ce800c4ba16ef1406d622db7d51d37105a7fcee27521e61854615e difference want genuinely enjoy workiing experience we hire cheerful honest hard work people treat well offer chance learn develop wherever possible 7 franchise already live young business run people trust focus currently papa john one large pizza company world 4 300 store worldwide deliver well ingredient well pizza rapidly grow uk 200 papa johns outlet uk take brands ltd already operate store aberdeen durham harrogate leed liverpool 30 plan across north england scotland next 2 year plenty opportunity career progression along way business head ex british army major dan wilkinson live young family yorkshire people business though love sell worlld class pizza building team good people crucial success keen support staff well provide great service customer dan celebrate recent opening harrogate papa john franchise local mayor papa john one world big good pizza delivery business grow franchise holder papa john take brands ltd look talented ambitious personality help continue success story leed manage team around 20 mostly part time staff instore crew driver alike set standard help prepare deliver world class pizza smile operation wise order food planning staff rota supervise staff ensure high standard safety hygiene times paperwork finance consider ensure sale figure accurate stock level need look grow business second leed store opening eary 2015 chance grow role look relevant management supervisory experience similar environment personalitywho bring prove commercial skill amp desire grow businesspassion amp energyhard work amp reliability honesty amp common senseproven organisational planning skill bright cheerful personalitytrustworthiness amp honestythe confidence experience manage people flexibility availability include willingness work evening weekendssmart appearance uniform provide equally important head business demonstrate good numeracy skillsyour ability manage online system datastrong write speak communication skill background may well similar food retail outlet c 18k performance bonus amp holiday entitlementfull training opportunity learn develop chance career progression franchise operation expandsreal responsibility autonomy responsible employer take brand dedicate well full time applicable unspecified food beverage customer service leed
0,client success manager we ca san francisco 45000 50000 live increasingly social visual world text post replace photo video dominate social marketing landscape company want need leverage authentic often brand relate content pixlee help pixlee revolutionize relationship people brand help company leverage social photo video market voice customer pixlee platform enable brand collect curate repurpose consumer photo video drive engagement conversion sit intersection social aggregation big datum surface good content effectively deploy support business goal pixlee andreessen horowitz xseed capital portfolio company customer include major brand like sony playstation uggs coca cola bmw 1 800 flower jamba juice nfl nba teams pixlee work hard love learn value teamwork humility get big vision look game changer pixlee look talented high potential individual jerk proposition simple pixlee offer unique opportunity thrive grow rapidly small team startup environment operate big company scale customer large brand world everything affect million consumer position pixlee seek energetic passionate client success manager ensure customer successful understand value product renew simply put job answer question concern proactively encourage client follow good practice achieve goal job base san francisco headquarters responsibility enthusiastically board client pixlee platform attention detail achieve goal closely manage large portfolio 50 customer provide regular meeting ongoing support good practice strategy proactively identify communicate way client improve use pixlee excellent organizational multi task skill monitor account prioritize high value clientsdevelop customer success collateral testimonial case study faqs good practice guide tutorials morebe outspoken client advocate organize client feedback identify trend deliver structured feedback team product developmentcommit learn pixlee product relevant technical knowledge inside outbe willing wear many hat small organization help fill gap necessarymore pixlee live increasingly social visual world text post replace photo video dominate social marketing landscape company want need leverage authentic often brand relate content pixlee help pixlee revolutionize relationship people brand help company leverage social photo video market voice customer pixlee platform enable brand collect curate repurpose consumer photo video drive engagement conversion sit intersection social medium big datum surface good content effectively deploy support business goal pixlee andreessen horowitz xseed capital portfolio company customer include major brand like sony playstation red bull coca cola bmw 1 800 flower jamba juice nfl nba pixlee work hard love learn value teamwork humility get big vision look game changer bachelor degree least one year customer support experience preferably tech relate excellent critical thinking strategic skill provide answer provide solution value afraid hard conversation think foot resolve issuesexperience b2b saas environment highly prefer experience customer support platform zendesk desk intercom etc preferredbonus photoshop illustrator experience technical knowledge css html etc competitive compensationhealth insurancepto full time associate bachelor degree marketing advertising sale sale
0,chief marketing officer cmo de berlin 30000 48000 workhub berlin base technology startup innovate intersection mobile technology digital outsourcing workhub take freelance work next level building demand cloud working service distribute task people around world anytime anywhere device work directly founder amp ceo co leader companyhead marketing amp sale activity europe lead mobile outsourcing providermanage key deal partnership lead generation closinghelp team internationalize communities business development activitieshelp shape future company productscoordinate execute hire marketing amp sale teamscreate impact drive growth company core solutionsbe responsible bottom line forecast measure report weekly revenue previous work experience sale leadership least two yearsan entrepreneur heart great leader practicehave co founder startup big plusability work small 10 25 people startup teamsability onboard coach assist sale trainee repsexcellent communication skill fluent german englishstrong interpersonal skill good sense businessstrong desire build successful startup 10 100 m range drive company wide decision directly founder amp ceogreat compensation generous equity package 5 10 share direct cap table participation equal shareholder companymember leadership team gmbh gesch ftsf hrer manage director international work environment characterize flat hierarchy great company spirit flexible working hour germany open feedback culturefun fast international team young top performerswork serial entrepreneur found successful company full time executive master degree internet management leadership
0,flash developer gb lnd london 35000 50000 augmented reality job go one blippar hard beat rapidly expand creative startup forefront brand new industry working offer real opportunity shape innovative technology way people use like work imaginative people think outside box love people throw whole box away build something completely new bright open centrally locate office energetic environment burst collaborative idea boundless enthusiasm aside part exciting drive super friendly team nurture talent help grow blippar find plenty tangible benefit include weekly free lunch evening drink olive office dog also working intimately start world big brand coca cola nestle conde nast p amp g jaguar young grow company spearhead exciting augment reality industry big perk creative control afford whether part design tech commercial marketing team think people amazing want stick around look amazing flash developer work self service augment reality advertising platform blippbuilder role work global development team aspect blippbuilder platform support we uk base engineer use exist engineering experience ensure platform continue hit objective helping maintain exist web base self service application allow client create ar campaign blippar platform 3d development environment build upon flash away3d library addition also opportunity take active role research development new feature alongside expansion mobile wearable application capability successful candidate strong ground development adobe flash platform well one relate framework librarie flex away3d puremvc knowledge core stage3d relate open webgl technology would also advantageous strong understanding object orient programming principle build extend application use puremvc library mvc design pattern principle well ability clearly explain document work strong grasp write speak english essential well ability work tight knit team wide technology department successful candidate 2 year minimum 4 ideally flash development role candidate less experience consider receipt relevant work amply demonstrate ability understand outstanding knowledge flash flex 4 web technology html js php svn oop mvc design patternsideally knowledge stage3d away3d opengl webgl as3puremvc mobile application development adobe airan interest building ground break technologypositive approach enjoy part dynamic passionate team bright open centrally locate office energetic environment burst collaborative idea boundless enthusiasm grow company spearhead exciting augment reality industry big perk creative freedom control afford genuine opportunity shape brand new medium way people world use work closely start world lead brand medium agency publisher educator include pepsi warner brothers procter amp gamble conde nast disney coca cola develop creative augment reality solution global powerhouse across full spectrum industry never do active imagination something value particularly highly blippar senior management team dedicate hand approachable people nurture talent encourage development idea believe key continued success story platform part blippar close knit passionate forward think team afford plenty potential learning get involve section business creative tech company offer spectacular marketing solution client area touch upon life blippar steep learn curve ideal ambitious candidate wish push completely uncharted territory also offer competitive packagesgreat benefit share schemeemployee incentive schemeflexible work environmentweekly beer free lunchesour office dog london international travel opportunitieschance develop groundbreake techwork state art hardware softwareaccess new wearable include google glassa challenge change worldchance shape new industrycreative freedom controlexperience mobile operate systemscollaborative opportunity huge brandsplease apply information role check career page detail opportunity work we full time mid senior level unspecified computer software engineering engineering
0,content training associate we ny new york city 40000 40000 financial clinic found 2005 address alarming growth number work poor individual united states scale mission build financial security translate lesson learn train technical assistance financial coaching service new social enterprise change machine change machine custom application build url f6ca967f8ca55434a734b14994b729d560a4d4edc6f9427da958b3baed1a0090 platform early stage launch change machine community 140 beta user around country position look vibrant individual join fast pace entrepreneurial team support grow community program user url 93fdbe33ef560a10a3b6213c3ba91c39fc707f0f7965221c6009bec901994b95 url b3435ee9ccdc9fceeca43a75a99db768a89e349b74870fb73919db7f4c5dfc9d change way nonprofits human service address financial security need participant change machine online software platform enable user incorporate powerful financial coaching strategy work ideal candidate passionate financial security issue support outcome program practitioner work frontline poverty alleviation effort right person comfortable hand deck environment love solve people problem thrive startup culture role bring change machine user want find team member burning desire take charge customer satisfaction provide program user awesome experience use change machine key responsibility content development amp management ensure change machine provide relevant powerful financial security content financial coaching strategy field maintain financial security content change machine adapt content specific audience ie workforce programs youth age care develop new tool practitioner social service agency implementation amp training support implementation new account ongoing resource change machine user train new organization take advantage suite financial coaching tool platform support community member adopt change machine tool daily work provide ongoing support change machine account ensure organization satisfy successfully renew community engagement humanize platform cultivate vibrant discussion among member change machine community host public private event change machine community support discussion create distribute share content news partner tool change machine facilitate introduction within community make personal connection speak user regular basis excite write financial security contenta passion research issue impact work poor peopleextremely comfortable present audience online personthrive entrepreneurial set flexibility adaptability essentialgenuine passion make customer happyexcellent communication skill enjoy build relationshipsrelentless attention detail tenacious work ethicdegree english communication public relation similar degree plus requiredintereste candidate must submit follow three 3 item cover letter becky smith director strategic initiative explain want work financial clinic skill experience suited role resume write sample demonstrate ability express complex idea accessible way whether article report blog post marketing collateral proposal etc consider content amp training associate position combine 1 cover letter 2 resume 3 writing sample one pdf file upload together upload resume option usthe financial clinic found 2005 address alarming growth number work poor individual united states scale mission build financial security translate lesson learn train technical assistance financial coaching service new social enterprise change machine change machine custom application build url f6ca967f8ca55434a734b14994b729d560a4d4edc6f9427da958b3baed1a0090 platform early stage launch change machine community 250 beta user around country compensationthis entry level position salary 40 000 annually excellent benefit package include medical dental life 401 k transportation subsidy phone call please full time associate bachelor degree nonprofit organization management training strategic initiative
0,ux ui designer 25 milano 18000 22000 digital creative studio focus ux amp ui design build delightful website application wordpress ruby rail careerswe look people join team passionate designer talented engineer base milan italy talent garden passion work space moze look creative ux amp ui designer join we detail orient designer loves make product listen user simplify complex problem usable amp smart interface polish pixel perfect design experience design complex web application turn design clean html css markup code join design team focus follow task create wireframe storyboard user flow process flow site map effectively communicate interaction design idea collaborate development team agile leader goal lie implement innovative solution term interaction design visual appearance execute visual design stage concept final hand conceptualize inventive idea bring simplicity user friendliness complex design roadblock present explaining design key milestone deliverable team member client conduct user research usability inspection evaluate user feedback establish promote design guideline good practice standard 3 year relevant working experience ui design age 27 year old great knowledge human computer interaction usabiity user experience principle online portfolio demonstrate broad skill versatile aesthetic high end experience solid experience create wireframes storyboard user flow process flow site map proficiency photoshop illustrator visual design wire framing tool strong html5 css3 responsive design methodology amp rapid prototyping skill require excellent visual design skill sensitivity user system interaction exceptional eye pixel perfect detail experience ios android platform ui design preferred ability present argument design sell solution various stakeholder ability solve problem creatively effectively always date late ui trend technique technology strong spoken write communication skill english experience work agile scrum development process workstation desk meeting room amp relax space inside talent garden milano co work space chance work growth team young talented designer amp engineers salary base candidate experience full time associate unspecified design art creative development
0,youth worker talent development manager gb lnd london 19500 24000 arrival education social enterprise transform life prospect young people disadvantage community equip real skill knowledge belief underpin success empower young people take action issue affect life raise personal educational social development award win development programme ambition good youth development organisation uk provide exceptional support young people school client corporate partner empower young people disadvantage community rapidly expand look dynamic talent development manager prove track record produce transformative result young people role provide opportunity work diverse group school blue chip company cut edge project genuinely transform life outcome job dutiesyou deliver number programme school age young people poor academic attainment challenging life circumstance focus build authentic work relationship radically shift thinking behaviour produce benchmarke academic progress core subject improve attendance punctuality behaviour essential able treat young people concern respect tact sensitivity whilst always aware limit require confidentiality necessary boundary student development responsibility deliver group one one coachingfacilitate manage pre design workshopsdesign implement effective intervention strategy improve student performancemanage challenge group dynamicsmanage team old student develop young studentsmanage recruitment performance student peer managersadhere arrival education safeguarding process programme management performance ensure programme momentum though regular workshopsprepare workshop material manage freelance facilitator guest speakersensure positive experience student schools guest speakers client venue produce timely accurate progress report attend performance management meetingscollation start data half termly progress accurate record keep student participation progresscomplete contract paperwork within specify time framesbuild effective school key contact relationship typically slt levelmanage business development project additional programme support growth arrival education skill qualificationseducate degree postgraduate certificate level demonstrate track record work young people age 12 18 produce measurable transformational result essential authentic confident able flourish result drive culture credible demonstrating help young people achieve success need demonstrate ability create success life could include sport art work achievement role london base require travel activity take place due nature programme engage young people outside office hour evening saturday essential excellent verbal communication presentation skillsexcellent report write accurate datum collation analysisexcellent organisation administration skillsexcellent interpersonal skill ability quickly establish real open relationship young people create behaviour changeexcellent management skillscompetent microsoft officecompetent use social medium advantageous experience youth work community education teaching psychology different field social work outdoor education relevant related experiencescoaching mentor personal adviser relevant support role experiencea second languagecriminal record bureau dbs check employment dependent full clearance personal characteristic unstoppablecommitte excellence area liferelentless resultsproactive ambitiousopen mindedcoachableorganisedfearlesshard workingsalary 19500 24000 team talent development manager heart role potential significant career progression right candidate full time entry level unspecified education management training n1 6ah
0,technical support associate we can los angeles 25000 30000 aboutppd partner provide english spanish contact center outsourcing company want customer relationship position client success deliver inbound contact center service allow focus core business maximize profit deliver brand promise client work understand apply knowledge behavior value core success missionto support client competitive goal brand recognition meaningful interaction customer provide quality drive contact center solution look hire motivated people add team technical support associate provide support service thousand business nationwide job summary troubleshoot via chat email phone customer problem computer hardware software issue well client specific equipment application perform follow duty essential duty responsibility include follow duty may assign answer incoming inquiry respond customer question solve problem accord standardized procedure maintain courteous manner ask effective question gather information determine source problem customer need log customer care system access account files enter alpha numeric datum via computer keyboard automate system accurately accurately capture customer issue relate information proper database lead customer document process fix software hardware network problem use product information multiple client tool client specific reference material script advanced technical knowledge customer service skill problem solve skill diagnose solve customer problem stay current late technology change entry level technical support rep answer inbound call customer respond question phone internet cable tv issue successful technical support agent follow qualification ability troubleshoot resolve customer issue ability utilize line resource resolve issue ability engage customer solve problem ability accurately type 25 wpm ability talk enter customer datum time offer comprehensive benefit package 401 k pay training pay time promotional opportunity full time entry level high school equivalent consumer service technical support
0,senior game designer can ottawa 50 70 magmic lead developer publisher mobile social game entertainment publish full range content original title include ka glom texas hold em king top license content brand name entertainment publisher like mattel disney rubik cube lead mobile entertainment revolution since 2002 currently ship product major app store include itune app store blackberry world google play amazon app store various carrier deck privately own magmic locate ottawa canada heart byward market senior game designer right hand director freemium creative director guidance participate debate meeting game design team help review research analyse mobile freemium market write deck guideline provide assistance studio lead game designer assist director freemium department publish marketing product management production art technology help review analytic suggest improvement strategy increase profitability studio must real passion freemium social game must willing learn detail orient team player analytic amp reporting team build product management product marketing android ios development team player freemium production mentor agile software develoment unity3d research documentation full benefit comprehensive medical dental amp vision plan family free lunch get free food learn eat amp innovate session flexible hour whether early bird night owl mess mojo location location locate byward market easy get city competitive salary get pay well fun enough say gift love give gift one birthday one work anniversary surprise conference want engage industry cool conference ask corporate retreat yes retreat wood great rideau lake full time mid senior level bachelor degree entertainment design game design
